Brand_Name,Total_Spend_Sum,Total_Spend_Mean,Purchase_Count,Quantity_Sum,Quantity_Mean,Price_Mean,Price_Max,Top_Category,Category_Diversity,Spending_Concentration,"Arts, Crafts & Sewing",Automotive,Baby Products,Beauty & Personal Care,Cell Phones & Accessories,"Clothing, Shoes & Jewelry",Electronics,Grocery & Gourmet Food,Health & Household,Hobbies,Home & Kitchen,Industrial & Scientific,Movies & TV,Musical Instruments,Office Products,"Patio, Lawn & Garden",Pet Supplies,Remote & App Controlled Vehicle Parts,Remote & App Controlled Vehicles & Parts,Sports & Outdoors,Tools & Home Improvement,Toys & Games,Unknown,Video Games,Cluster,PCA1,PCA2
Essentials,6.61,6.61,1,1.0,1.0,6.61,6.61,Toys & Games,1,0.9999999999848714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0,-1.0613222252851329,-0.439164347848243
Estes,222.97,18.58,12,12.0,1.0,18.58,31.5,Toys & Games,1,0.9999999999995516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.97,0.0,0.0,0,0.36234200324441007,-0.5740468818707631
Etch,34.95,17.48,2,2.0,1.0,17.48,19.99,Toys & Games,1,0.9999999999971387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95,0.0,0.0,0,-0.8436214355573447,-0.2810608255517504
Eugene,6.99,6.99,1,1.0,1.0,6.99,6.99,Unknown,1,0.9999999999856939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0,-1.0282723698633291,-0.4479151565646723
Eureka,271.06,9.35,29,29.0,1.0,9.35,20.31,Office Products,4,0.5806832435620968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,157.4,0.0,0.0,0.0,0.0,0.0,0.0,87.14,20.189999999999998,0.0,0,3.574497849280147,-2.740398526629662
EuroGraphics,409.28,17.79,23,23.0,1.0,17.79,24.66,Toys & Games,1,0.9999999999997558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.28,0.0,0.0,0,1.5775893433309578,-1.0019064807727347
Eurographics,39.19,19.6,2,2.0,1.0,19.6,20.64,Toys & Games,1,0.9999999999974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.19,0.0,0.0,0,-0.8229982546731147,-0.25058019959397676
Evan-Moor,16.99,16.99,1,1.0,1.0,16.99,16.99,Unknown,1,0.9999999999941143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,0.0,0,-0.8962534564845757,-0.30058464327363565
Ever,25.82,12.91,2,2.0,1.0,12.91,18.07,"Clothing, Shoes & Jewelry",2,0.6998450813295901,0.0,0.0,0.0,0.0,0.0,18.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0,-0.02321211070326857,-1.0730897885671948
EverBlock,238.0,119.0,2,2.0,1.0,119.0,131.62,Toys & Games,1,0.9999999999995799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0,0.3541264692269193,1.4931035888427926
EverEarth,69.68,34.84,2,2.0,1.0,34.84,46.19,Toys & Games,1,0.9999999999985648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67999999999999,0.0,0.0,0,-0.6202214191552269,0.05010897661870353
Everest,69.74,23.25,3,3.0,1.0,23.25,42.55,"Clothing, Shoes & Jewelry",3,0.6101233151697589,0.0,0.0,0.0,0.0,0.0,15.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,42.55,0.0,0,0.9933977308900596,-1.375192923438753
Everlast,6.73,6.73,1,1.0,1.0,6.73,6.73,Sports & Outdoors,1,0.9999999999851411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0,-1.063625702925936,-0.42884831392417566
Everything,155.79,51.93,3,3.0,1.0,51.93,57.99,Home & Kitchen,2,0.679119327299134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0,0.6199444324528692,-0.17348229706689258
Evil,31.08,31.08,1,1.0,1.0,31.08,31.08,Toys & Games,1,0.9999999999967826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08,0.0,0.0,0,-0.8420496833265485,-0.02552569826693989
Exceed,12.0,12.0,1,1.0,1.0,12.0,12.0,Toys & Games,1,0.9999999999916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,-1.0130231243037957,-0.34805227913634834
Excel,21.53,7.18,3,3.0,1.0,7.18,8.18,"Arts, Crafts & Sewing",2,0.6200650255428701,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0,0.15410392645589965,-1.3882505807282672
Excellerations,85.76,28.59,3,3.0,1.0,28.59,36.89,Toys & Games,2,0.7673740671632843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.81,19.95,0.0,0,0.28141781993610576,-0.7488618205058654
Executive,331.41,165.7,2,2.0,1.0,165.7,194.66,Toys & Games,1,0.9999999999996982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.40999999999997,0.0,0.0,0,0.9356273122330117,2.354906638099471
Exit:,12.99,12.99,1,1.0,1.0,12.99,12.99,Toys & Games,1,0.9999999999923018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0.0,0.0,0,-1.0041518608573827,-0.33131740937376075
Exodus,21.99,21.99,1,1.0,1.0,21.99,21.99,Toys & Games,1,0.9999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0,-0.9235040113408499,-0.17918222971739087
Exotek,14.38,14.38,1,1.0,1.0,14.38,14.38,Toys & Games,1,0.9999999999930459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,0.0,0.0,0,-0.9916962485435246,-0.30782097607093173
Exploding,19.98,19.98,1,1.0,1.0,19.98,19.98,Toys & Games,1,0.9999999999949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,0,-0.9415153643998883,-0.21315908650698331
Extreme,108.21,108.21,1,1.0,1.0,108.21,108.21,Toys & Games,1,0.9999999999990759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.21,0.0,0.0,0,-0.1508976129351382,1.278272791355029
FAO,45.98,45.98,1,1.0,1.0,45.98,45.98,Toys & Games,1,0.9999999999978251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98,0.0,0.0,0,-0.7085326880099787,0.22634254360301104
FATHEAD,494.28,82.38,6,6.0,1.0,82.38,151.81,Baby Products,1,0.9999999999997977,0.0,0.0,494.28000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0862820689820203,0.1196914485851898
FDP,1087.68,362.56,3,3.0,1.0,362.56,608.24,Toys & Games,2,0.7429942630184665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.14,0.0,0.0,2,5.499964483864431,6.633400468000575
FLUSH,9.79,9.79,1,1.0,1.0,9.79,9.79,Toys & Games,1,0.9999999999897855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,0.0,0.0,0,-1.0328266517946325,-0.3854099176978972
FOCO,119.63,14.95,8,8.0,1.0,14.95,27.76,Toys & Games,2,0.8874864164499813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.46,0.0,106.17,0.0,0.0,0,0.3768527740515943,-0.9254461857769335
FOLDOVER,4.99,4.99,1,1.0,1.0,4.99,4.99,Toys & Games,1,0.9999999999799599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0,-1.0758388381920037,-0.46654868019221335
FREEing,463.72,92.74,5,5.0,1.0,92.74,211.17,Toys & Games,2,0.9267877167254105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.77,33.95,0.0,0,1.9252396015269895,0.929260085568081
FT008,41.19,41.19,1,1.0,1.0,41.19,41.19,Toys & Games,1,0.9999999999975722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.19,0.0,0.0,0,-0.7514552656991124,0.1453728202100296
FUNBOY,109.69,54.84,2,2.0,1.0,54.84,59.25,Toys & Games,1,0.9999999999990883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.69,0.0,0.0,0,-0.4075528912017496,0.36473263107044307
Faber-Castell,122.65,13.63,9,9.0,1.0,13.63,40.0,"Arts, Crafts & Sewing",2,0.6516102731344056,79.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.730000000000004,0.0,0.0,0,1.2468211894039154,-1.7859568985181697
Fablon,10.99,10.99,1,1.0,1.0,10.99,10.99,Home & Kitchen,1,0.9999999999909008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0246199498937199,-0.338527863133617
Fabrique,15.87,15.87,1,1.0,1.0,15.87,15.87,Sports & Outdoors,1,0.9999999999936988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,0.0,0.0,0.0,0.0,0,-0.9863120490293052,-0.2630912611915493
Factory,218.05,31.15,7,7.0,1.0,31.15,59.74,Unknown,3,0.4637009860121698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.73,101.11,0.0,0,2.1590053831362837,-1.5662676087022012
Fairy,49.39,16.46,3,3.0,1.0,16.46,27.77,Toys & Games,1,0.9999999999979753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39,0.0,0.0,0,-0.721226086828262,-0.2997363128420825
Fall,9.99,9.99,1,1.0,1.0,9.99,9.99,Home & Kitchen,1,0.99999999998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0333491255463931,-0.35785191429103624
Faller,486.69,32.45,15,15.0,1.0,32.45,228.92,Toys & Games,2,0.5296389899113338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.77,228.92,0.0,0,3.875486870094562,-1.1118247033319908
Family,34.17,11.39,3,3.0,1.0,11.39,20.0,Toys & Games,1,0.9999999999970735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.17,0.0,0.0,0,-0.7998629088583707,-0.39784579231790923
Family-Sized,376.98,376.98,1,1.0,1.0,376.98,376.98,Toys & Games,1,0.9999999999997348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.98,0.0,0.0,2,2.257515999924893,5.821536373034509
FanWraps,70.58,14.12,5,5.0,1.0,14.12,19.99,Automotive,3,0.39642958345084095,0.0,26.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.979999999999997,0.0,0,2.4472735042343325,-2.9170103403986922
Fanci-Fetti,5.83,2.92,2,2.0,1.0,2.92,3.18,Toys & Games,2,0.5454545454451895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2.65,0.0,0,0.060347976426871223,-1.4454167625183725
Fancy,27.12,13.56,2,2.0,1.0,13.56,13.99,Toys & Games,1,0.9999999999963127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,0.0,0.0,0,-0.894253944999273,-0.35616656069015806
Fantastic,44.94,22.47,2,2.0,1.0,22.47,39.95,"Clothing, Shoes & Jewelry",2,0.8889630618582799,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.95,0.0,0.0,0,-0.15851115086594608,-0.5861963525885318
Fantasy,639.45,42.63,15,15.0,1.0,42.63,159.99,Toys & Games,3,0.5261552897020053,0.0,0.0,159.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.45,0.0,0.0,0,3.8419467635281044,-0.9594001569445432
Far,48.96,12.24,4,4.0,1.0,12.24,17.99,Toys & Games,1,0.9999999999979575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.96,0.0,0.0,0,-0.6950647820680981,-0.43074698753945484
Farmhouse,5.95,5.95,1,1.0,1.0,5.95,5.95,Toys & Games,1,0.9999999999831932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0,-1.0672364009143116,-0.45032092769165005
Fashion,125.95,13.99,9,9.0,1.0,13.99,29.99,Toys & Games,3,0.6599444223893133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12,12.84,0.0,0,1.2659097213851644,-1.535113311884043
Fast,40.57,20.28,2,2.0,1.0,20.28,20.58,Toys & Games,1,0.9999999999975351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.56999999999999,0.0,0.0,0,-0.8170325905899952,-0.24184878036389723
Fathead,18.99,18.99,1,1.0,1.0,18.99,18.99,Baby Products,1,0.9999999999947342,0.0,0.0,18.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9164892991601219,-0.26352527329111836
Favor,8.2,8.2,1,1.0,1.0,8.2,8.2,Home & Kitchen,1,0.9999999999878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0489743499638988,-0.39244196586356067
Feber,148.91,148.91,1,1.0,1.0,148.91,148.91,Toys & Games,1,0.9999999999993285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.91,0.0,0.0,0,0.21380988434262907,1.9662618815600745
Fenwick,233.36,116.68,2,2.0,1.0,116.68,149.95,Sports & Outdoors,1,0.9999999999995716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.35999999999999,0.0,0.0,0.0,0.0,0,0.2641047040578361,1.8215135036804455
Ferrari,454.14,113.54,4,4.0,1.0,113.54,149.99,Sports & Outdoors,2,0.6917470383580632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.15,0.0,0.0,139.99,0.0,0,2.372919342570334,0.8352140664975165
FiGPiN,10.82,10.82,1,1.0,1.0,10.82,10.82,Toys & Games,1,0.9999999999907578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0.0,0.0,0,-1.0235969534619334,-0.3679988915808481
FidgetGear,49.6,49.6,1,1.0,1.0,49.6,49.6,Unknown,1,0.9999999999979838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0,-0.465739779923309,0.17986016053681325
Field,16.04,16.04,1,1.0,1.0,16.04,16.04,Pet Supplies,1,0.9999999999937657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.20278460629160822,-0.9721116916539981
Fiesta,20.53,6.84,3,3.0,1.0,6.84,9.99,Toys & Games,2,0.7642474427629604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.690000000000001,0.0,0.0,0,-0.12031115260011543,-1.0937690662113215
Filmcells,59.03,59.03,1,1.0,1.0,59.03,59.03,Home & Kitchen,1,0.9999999999983059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.605270351488207,0.5897995544200786
Filter-Mate,17.4,17.4,1,1.0,1.0,17.4,17.4,Home & Kitchen,1,0.9999999999942529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9686659339565895,-0.21466069521789205
Finding,4.95,4.95,1,1.0,1.0,4.95,4.95,Toys & Games,1,0.9999999999797979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0,-1.0761972730785356,-0.4672248365464399
Fingerlings,53.91,13.48,4,4.0,1.0,13.48,14.99,Toys & Games,1,0.999999999998145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.91,0.0,0.0,0,-0.6854603619281655,-0.4256737940382994
Firefly:,12.5,12.5,1,1.0,1.0,12.5,12.5,Toys & Games,1,0.999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0,-1.0085426882197663,-0.3396003247107822
Firenze,69.77,69.77,1,1.0,1.0,69.77,69.77,Toys & Games,1,0.9999999999985667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.77,0.0,0.0,0,-0.4953535391106151,0.628486535151179
Fireside,27.03,13.52,2,2.0,1.0,13.52,18.44,Toys & Games,1,0.9999999999963005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,0.0,0.0,0,-0.8830206713194833,-0.3393085620508709
Firmstrong,189.99,189.99,1,1.0,1.0,189.99,189.99,Sports & Outdoors,1,0.9999999999994738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.99,0.0,0.0,0.0,0.0,0,0.4865384343953346,2.894634999188995
First,692.92,53.3,13,13.0,1.0,53.3,463.48,Toys & Games,1,0.9999999999998557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.92,0.0,0.0,0,2.900797501378997,1.606021226178923
FirstBIKE,235.46,117.73,2,2.0,1.0,117.73,130.03,Toys & Games,1,0.9999999999995753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.46,0.0,0.0,0,0.3386379717021685,1.4701529390850638
Fischertechnik,15.79,15.79,1,1.0,1.0,15.79,15.79,Toys & Games,1,0.9999999999936668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0,-0.9790614187861133,-0.2839864645912632
Fisher,47.19,23.6,2,2.0,1.0,23.6,26.19,Electronics,2,0.5549904640801971,0.0,0.0,0.0,0.0,0.0,0.0,26.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.3440499421218965,-1.2466831098571107
Fisher-Price,943.61,16.27,58,58.0,1.0,16.27,45.36,Toys & Games,3,0.5548796642680179,0.0,0.0,39.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.59,380.03000000000003,0.0,1,8.572452636796703,-4.271230107106053
Five,27.35,13.68,2,2.0,1.0,13.68,18.35,Toys & Games,2,0.6709323583156457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.35,0.0,0,0.08625594455567283,-1.1102062206186243
FlagHouse,10.16,10.16,1,1.0,1.0,10.16,10.16,Toys & Games,1,0.9999999999901574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0,-1.0295111290926267,-0.37915547142281025
Flaghouse,114.57,114.57,1,1.0,1.0,114.57,114.57,Unknown,1,0.9999999999991271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.57,0.0,0,0.39198710037372897,1.1370665053168751
Flagship,653.69,81.71,8,8.0,1.0,81.71,265.99,Home & Kitchen,1,0.9999999999998469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.8963091103491767,2.966500473063738
Flame,449.99,449.99,1,1.0,1.0,449.99,449.99,Toys & Games,1,0.9999999999997778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.99,0.0,0.0,2,2.9117492769832043,7.055690758190479
Flash,763.86,109.12,7,7.0,1.0,109.12,268.13,Home & Kitchen,2,0.9401199172622025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74,0.0,0.0,2,2.717556307302542,3.1688563191441523
Flashing,6.2,6.2,1,1.0,1.0,6.2,6.2,Home & Kitchen,1,0.999999999983871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0664327012662773,-0.43109006818123075
Flexible,14.99,14.99,1,1.0,1.0,14.99,14.99,Toys & Games,1,0.9999999999933289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0,-0.986230116520835,-0.2975095916719069
